滴噜滴噜,老师讲课语速适中，吐字清晰，上课过程中把复杂问题简单化，课后答疑认真负责，实乃名师风范！看了不少数据结构的网课，自认为于老师的这门课程是讲得最好的，没有太多深奥晦涩的语言，能够简短直白地说明问题，我这种非计算机专业的学生都可以听懂，向大家极力推荐这门课程，作为编程底层知识的储备与补充非常合适！感谢教学团队！,5.0
万由里aretha,噪音很大，讲的太简单,2.0
GoldenEllipsis,课件的录入有点小问题，但是，本课程的逻辑性很强。第一章总览数据结构概念，从数据逻辑结构到数据存储结构到算法的设计及实现与逻辑结构、存储结构的关系。课件清晰明了，很适合像我这样的初学者。,5.0
十mooc531,不错不错不错不错,4.0
三年一日,还好，，，学到了一些知识,5.0
mooc40275447945052739,我已经学完本课程，觉得课程适合于自学者、文科生、大专生入门。本课程主要是让同学们搞清楚一些重要的数据结构和算法的概念和原理，能够手工演示算法的过程。很少要求同学们用C语言去写程序。同学们学习本课程及格后，如果想精益求精，用程序去实现算法，推荐到浙江大学的拼题A网站去练习。最后感谢老师们，祝愿后续开课越办越好！,5.0
Forthcomingmooc3,老师讲的非常好。解答非常耐心,5.0
ANNending,讲解详细，语速适中。手动点赞~,5.0
mooc66504987684920501,老师讲的很细致，方法很到位,5.0
trmlc163com,多学几遍就好了,5.0
buttercupsy163com,教师讲得很好,5.0
快马在江湖中厮杀,不错！好好学习吧！,5.0
悟已,别关闭以往的课程啊，害得我等到9.7号,5.0
xuptjk180636支怡菲,还是不错的,5.0
大数据李丹霞,老师讲的很好，加油呀,5.0
xuptjk180321郭文彬,老师讲课很仔细，感觉收获良多。,5.0
xuptjk180627张瑞婷,视频讲解非常详细，一针见血。,5.0
mooc98192392570080252,课程内容超级丰富老师讲课非常清晰简洁,5.0
yantmooc5,学习之后觉得对自己帮助很大,5.0
mooc63578396045920890,老师讲课方式很好。,5.0
子乔ykt1455010731138,非常棒的老师，非常棒的课程！！！！,5.0
xuptjk170331白欣辉,知识点清晰讲的很好,5.0
青柠ykt1496987832967,非常好，对我很有帮助呢,5.0
xuptjk170125,老师知识点讲解详细，习题思路清楚，作业适量，并且利于熟练掌握知识点,5.0
xuptrj170627李琼,老师讲的很详细，很有收获,5.0
bjwl计科201796104036张一凡,我觉得这个课程非常有用，对我的学习有很大帮助,5.0
mooc1535975282615,非常好的课程，老师都很认真，讲的很细,5.0
xuptrj170201张竞华,数据结构是一门非常有魅力并且重要的课程，这次数据结构的学习使我收获良多,5.0
xuptjk170620张莹,我觉得老师讲的很精炼，是核心内容，有利于我们快速掌握知识框架,5.0
宝文理17级计科一班王晓薇201796104063,很好很nice,5.0
二戈,老师讲课讲课真的超级浅显易懂，但是也有缺点，缺点不是老师讲课的问题，而是这个视频课的录制问题，声音一会儿大一会儿小，有时候屏幕太暗，建议真的提升一下这个课的录制，总的来说，很棒！,5.0
xuptjk180638王雨潇,老师讲得很仔细，课程质量很高。,5.0
xuptjk180617冯玉飞,棒棒棒棒棒,5.0
中原工学院钱瑞祥,老师讲课很详细,5.0
DemoKwei,超级超级棒哒！,5.0
SDU16jr一班吴林源,这门课的内容比较丰富，我半路杀来切入第四章开始学习，目前老师讲的内容开0.75倍速有奇效哈哈哈,5.0
.ykt1476006395214,还行吧，就是讲准备的时候不太。。。好吧,5.0
Haynar216,很不错的课程,5.0
鹿鹿鹿han,知识点很丰富希望多点代码训练量,5.0
ykt1492433222205,没声音没声音,1.0
浅蓝色gg,goodgoodgood,5.0
热狗1233,讲的重点不突出，没有激情，知识点讲的不详细，还不如看书,1.0
mooc1530868403660,用的是Python,5.0
Annmooc277,感觉老师好紧张以至于有些内容讲的太草率,4.0
BJTU15211178,老师讲的很棒，讲的很清晰，不愧是北大的老师，膜拜！,5.0
m18712153233163com,其实我还没看。。。,5.0
17郭祉辀,因为计算概论的原因，数算一部分内容我们已经学过一次。但是在py语言的表达下变得比c语言更加简单明了，感觉很棒。后面的内容仍有一部分无法理解，尚不明确，还需要多加回味。一学期的课，大作业令我十分难忘，不仅仅是编程方面的知识，而是在讨论方面给了我很大启发。游戏开发也是一个道理，使我更加重视讨论与磨合的重要性。,5.0
衡衡衡H,老师讲的很棒！,5.0
jack08011,讲到后面就是拿着指挥棒自言自语了。,2.0
mooc1526808540458,9.1和9.2的课件重复了吧，9.2的内容应该在9.1的视频中已经讲到了。,5.0
1russell0,老师将的内容很丰富，有深度,5.0
1400016634,老师非常棒！,5.0
旭渊,老师讲的太赞了，课程内容和示例每个都是精心挑选，个人收获很大。但这门课本身难度较大，认真作业要花太多的时间了，可是我太忙了，怕坚持不下来，努力！坚持！,5.0
ZPmooc19,进行了第一章的学习，感觉老师将的非常认真、细致，收获非常大！,5.0
ghq18763111752,老师讲的挺清晰地，很喜欢！,4.0
Dark forest,实用性很强,4.0
mooc1509236761339,深入浅出，太合适初学者了。,5.0
那一刻的等待,讲的很不错！！！,5.0
孟令玉,简洁明了，内容充实，例子清晰易懂。,5.0
zjdPeanut,无法答复的,5.0
词抒笙歌行诗者,棒棒棒棒棒,5.0
mooc88493747624941494,还不错，浅显易懂,5.0
mooc99633674238677550,戴波老师的《数据结构与算法》课程浅显易懂，引人入胜，非常值得学习！,5.0
Raychan,非常好的课程。,5.0
CQU20101001013,课程内容很好，老师讲的很好，对于非CS专业的人学着都毫不费力,5.0
DT_ZHAN,很不错，讲的很清楚,5.0
EStarter,慕课中内容全，资源范围广，完全适用于各级别学生自学，因此强烈推荐使用慕课。,5.0
m1501933217163com,谢谢各位老师,5.0
亦清mooc3,还好吧，哈希查找那块连着讲了好多的理论，听得有点无聊,4.0
xuptjk180529齐文静,感觉收获许多，锻炼了思维能力,5.0
